,Date,Time,AQI,Temp_in_C,Humidity,Temp_in_C,Baro_Pressure,Altitude,Temp_in_F,Temp_in_C
0,21/10/2022,22:35:16,262,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
1,21/10/2022,22:35:34,263,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
2,21/10/2022,22:35:46,288,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
3,21/10/2022,22:36:4,267,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
4,21/10/2022,22:36:23,257,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
5,21/10/2022,22:36:35,264,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
6,21/10/2022,22:36:53,280,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
7,21/10/2022,22:37:5,269,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.9
8,21/10/2022,22:37:23,267,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
9,21/10/2022,22:37:42,283,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
10,21/10/2022,22:37:54,266,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
11,21/10/2022,22:38:12,266,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
12,21/10/2022,22:38:24,286,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
13,21/10/2022,22:38:42,282,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
14,21/10/2022,22:38:55,277,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
15,21/10/2022,22:39:13,262,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
16,21/10/2022,22:39:31,278,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
17,21/10/2022,22:39:43,281,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
18,21/10/2022,22:40:2,267,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
19,21/10/2022,22:40:14,264,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
20,21/10/2022,22:40:32,258,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
21,21/10/2022,22:41:2,282,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.9
22,21/10/2022,22:41:21,282,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
23,21/10/2022,22:41:21,282,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
24,21/10/2022,22:41:51,273,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
25,21/10/2022,22:42:3,265,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.9
26,21/10/2022,22:42:21,271,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
27,21/10/2022,22:42:40,261,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
28,21/10/2022,22:42:52,271,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
29,21/10/2022,22:43:10,270,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
30,21/10/2022,22:43:22,267,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
31,21/10/2022,22:43:41,260,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
32,21/10/2022,22:43:59,259,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
33,21/10/2022,22:44:11,281,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
34,21/10/2022,22:44:29,257,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
35,21/10/2022,22:44:41,281,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
36,21/10/2022,22:45:0,266,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.9
37,21/10/2022,22:45:12,276,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
38,21/10/2022,22:45:30,268,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
39,21/10/2022,22:45:48,286,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
40,21/10/2022,22:46:0,258,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
41,21/10/2022,22:46:19,261,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
42,21/10/2022,22:46:31,267,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
43,21/10/2022,22:46:49,257,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
44,21/10/2022,22:47:7,260,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.9
45,21/10/2022,22:47:20,271,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
46,21/10/2022,22:47:38,249,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
47,21/10/2022,22:47:50,276,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
48,21/10/2022,22:48:8,276,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
49,21/10/2022,22:48:20,281,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
50,21/10/2022,22:48:39,266,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
51,21/10/2022,22:48:57,257,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
52,21/10/2022,22:49:9,280,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
53,21/10/2022,22:49:27,265,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
54,21/10/2022,22:49:39,269,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
55,21/10/2022,22:49:58,286,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
56,21/10/2022,22:50:16,261,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
57,21/10/2022,22:50:28,259,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
58,21/10/2022,22:50:46,265,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
59,21/10/2022,22:50:59,267,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
60,21/10/2022,22:51:17,272,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
61,21/10/2022,22:51:29,279,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
62,21/10/2022,22:51:47,276,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
63,21/10/2022,22:52:5,275,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
64,21/10/2022,22:52:18,268,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
65,21/10/2022,22:52:36,284,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
66,21/10/2022,22:52:48,288,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
67,21/10/2022,22:53:6,271,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.9
68,21/10/2022,22:53:25,267,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
69,21/10/2022,22:53:37,284,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
70,21/10/2022,22:53:55,273,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
71,21/10/2022,22:54:7,262,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.9
72,21/10/2022,22:54:25,287,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
73,21/10/2022,22:54:38,258,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
74,21/10/2022,22:54:56,286,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
75,21/10/2022,22:55:14,277,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
76,21/10/2022,22:55:26,266,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
77,21/10/2022,22:55:44,281,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
78,21/10/2022,22:55:57,265,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
79,21/10/2022,22:56:15,273,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
80,21/10/2022,22:56:33,279,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
81,21/10/2022,22:56:45,264,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
82,21/10/2022,22:57:4,269,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
83,21/10/2022,22:57:16,285,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
84,21/10/2022,22:57:34,264,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
85,21/10/2022,22:58:4,284,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
86,21/10/2022,22:58:23,286,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
87,21/10/2022,22:58:35,263,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
88,21/10/2022,22:58:53,286,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
89,21/10/2022,22:59:5,282,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
90,21/10/2022,22:59:23,282,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
91,21/10/2022,22:59:42,277,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
92,21/10/2022,22:59:54,278,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
93,21/10/2022,23:0:12,278,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
94,21/10/2022,23:0:24,266,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
95,21/10/2022,23:0:43,272,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
96,21/10/2022,23:0:55,266,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
97,21/10/2022,23:1:13,271,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
98,21/10/2022,23:1:31,285,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
99,21/10/2022,23:1:43,263,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
100,21/10/2022,23:2:2,262,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
101,21/10/2022,23:2:14,284,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.9
102,21/10/2022,23:2:32,281,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
103,21/10/2022,23:2:50,263,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
104,21/10/2022,23:3:3,272,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
105,21/10/2022,23:3:21,281,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
106,21/10/2022,23:3:33,291,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
107,21/10/2022,23:3:51,287,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
108,21/10/2022,23:4:3,280,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
109,21/10/2022,23:4:22,268,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.9
110,21/10/2022,23:4:40,282,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
111,21/10/2022,23:4:52,287,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
112,21/10/2022,23:5:10,270,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
113,21/10/2022,23:5:22,262,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
114,21/10/2022,23:5:41,260,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
115,21/10/2022,23:5:59,282,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
116,21/10/2022,23:6:11,266,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
117,21/10/2022,23:6:29,289,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
118,21/10/2022,23:6:42,273,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
119,21/10/2022,23:7:0,288,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
120,21/10/2022,23:7:12,288,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
121,21/10/2022,23:7:30,272,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
122,21/10/2022,23:7:48,270,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
123,21/10/2022,23:8:1,262,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
124,21/10/2022,23:8:19,268,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
125,21/10/2022,23:8:31,278,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
126,21/10/2022,23:8:49,272,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
127,21/10/2022,23:9:8,270,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
128,21/10/2022,23:9:20,268,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
129,21/10/2022,23:9:38,263,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
130,21/10/2022,23:9:50,274,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
131,21/10/2022,23:10:8,261,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
132,21/10/2022,23:10:21,266,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
133,21/10/2022,23:10:39,270,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
134,21/10/2022,23:10:57,274,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
135,21/10/2022,23:11:9,276,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
136,21/10/2022,23:11:27,278,NAN,NAN,-147.93,132120.53,-1533.04,91.29,32.
137,21/10/2022,23:11:40,270,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
138,21/10/2022,23:11:58,261,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
139,21/10/2022,23:12:16,261,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
140,21/10/2022,23:12:28,261,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
141,21/10/2022,23:12:47,265,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
142,21/10/2022,23:12:59,260,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
143,21/10/2022,23:13:17,261,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
144,21/10/2022,23:13:29,266,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
145,21/10/2022,23:13:47,266,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
146,21/10/2022,23:14:6,266,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
147,21/10/2022,23:14:18,261,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
148,21/10/2022,23:14:36,272,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
149,21/10/2022,23:14:48,269,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
150,21/10/2022,23:15:6,286,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
151,21/10/2022,23:15:25,267,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
152,21/10/2022,23:15:37,261,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
153,21/10/2022,23:15:55,283,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
154,21/10/2022,23:16:7,283,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
155,21/10/2022,23:16:26,273,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
156,21/10/2022,23:16:38,272,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
157,21/10/2022,23:16:56,264,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
158,21/10/2022,23:17:14,285,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
159,21/10/2022,23:17:26,262,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
160,21/10/2022,23:17:45,287,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
161,21/10/2022,23:17:57,270,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
162,21/10/2022,23:18:15,259,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
163,21/10/2022,23:18:33,274,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
164,21/10/2022,23:18:45,281,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
165,21/10/2022,23:19:4,287,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
166,21/10/2022,23:19:4,287,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
167,21/10/2022,23:19:34,267,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
168,21/10/2022,23:19:46,269,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
169,21/10/2022,23:20:5,286,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
170,21/10/2022,23:20:23,258,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
171,21/10/2022,23:20:35,273,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
172,21/10/2022,23:20:53,276,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
173,21/10/2022,23:21:5,271,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
174,21/10/2022,23:21:24,283,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
175,21/10/2022,23:21:42,263,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
176,21/10/2022,23:21:54,265,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
177,21/10/2022,23:21:54,265,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
178,21/10/2022,23:22:12,263,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
179,21/10/2022,23:22:43,263,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
180,21/10/2022,23:22:55,260,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
181,21/10/2022,23:23:13,257,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
182,21/10/2022,23:23:31,272,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
183,21/10/2022,23:23:44,266,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
184,21/10/2022,23:24:2,287,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
185,21/10/2022,23:24:14,286,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
186,21/10/2022,23:24:14,286,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
187,21/10/2022,23:24:32,280,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
188,21/10/2022,23:24:50,270,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
189,21/10/2022,23:25:3,259,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
190,21/10/2022,23:25:21,274,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
191,21/10/2022,23:25:33,259,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
192,21/10/2022,23:26:3,275,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
193,21/10/2022,23:26:3,275,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
194,21/10/2022,23:26:22,265,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
195,21/10/2022,23:26:40,261,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
196,21/10/2022,23:26:52,266,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
197,21/10/2022,23:27:10,273,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
198,21/10/2022,23:27:23,273,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
199,21/10/2022,23:27:41,262,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
200,21/10/2022,23:27:59,269,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
201,21/10/2022,23:28:11,267,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
202,21/10/2022,23:28:29,270,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
203,21/10/2022,23:28:42,275,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
204,21/10/2022,23:29:0,263,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
205,21/10/2022,23:29:30,269,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
206,21/10/2022,23:29:49,272,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
207,21/10/2022,23:30:1,267,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
208,21/10/2022,23:30:1,267,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
209,21/10/2022,23:30:31,272,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
210,21/10/2022,23:30:31,272,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
211,21/10/2022,23:30:49,265,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
212,21/10/2022,23:31:8,277,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
213,21/10/2022,23:31:20,287,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
214,21/10/2022,23:31:38,270,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
215,21/10/2022,23:31:50,268,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
216,21/10/2022,23:32:21,281,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
217,21/10/2022,23:32:21,281,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
218,21/10/2022,23:32:57,275,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
219,21/10/2022,23:33:9,277,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
220,21/10/2022,23:33:9,277,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.0
221,21/10/2022,23:33:28,288,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
222,21/10/2022,23:33:40,267,NAN,NAN,-147.93,132120.53,-1533.04,91.75,33.
223,21/10/2022,23:33:58,272,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
224,21/10/2022,23:34:16,260,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
225,21/10/2022,23:34:28,267,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
226,21/10/2022,23:34:47,265,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
227,21/10/2022,23:34:59,270,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
228,21/10/2022,23:35:17,275,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
229,21/10/2022,23:35:29,259,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
230,21/10/2022,23:35:47,276,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
231,21/10/2022,23:36:6,267,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
232,21/10/2022,23:36:18,282,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
233,21/10/2022,23:36:36,255,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
234,21/10/2022,23:36:48,265,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
235,21/10/2022,23:37:7,266,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
236,21/10/2022,23:37:25,259,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
237,21/10/2022,23:37:37,270,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
238,21/10/2022,23:37:55,272,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
239,21/10/2022,23:38:7,270,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
240,21/10/2022,23:38:26,265,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
241,21/10/2022,23:38:38,283,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
242,21/10/2022,23:38:56,266,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
243,21/10/2022,23:39:14,260,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
244,21/10/2022,23:39:26,261,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
245,21/10/2022,23:39:45,281,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
246,21/10/2022,23:39:57,277,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
247,21/10/2022,23:40:15,266,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
248,21/10/2022,23:40:33,281,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
249,21/10/2022,23:40:46,282,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
250,21/10/2022,23:41:4,269,NAN,NAN,-147.93,132120.53,-1533.04,91.75,33.2
251,21/10/2022,23:41:16,264,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
252,21/10/2022,23:41:34,271,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
253,21/10/2022,23:41:46,272,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
254,21/10/2022,23:42:5,270,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
255,21/10/2022,23:42:23,263,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
256,21/10/2022,23:42:35,261,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
257,21/10/2022,23:42:53,266,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
258,21/10/2022,23:43:5,274,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
259,21/10/2022,23:43:24,271,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
260,21/10/2022,23:43:42,261,NAN,NAN,-147.93,132120.53,-1533.04,91.75,33.
261,21/10/2022,23:43:54,281,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
262,21/10/2022,23:44:12,277,NAN,NAN,-147.93,132120.53,-1533.04,91.75,33.
263,21/10/2022,23:44:25,267,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
264,21/10/2022,23:44:43,278,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
265,21/10/2022,23:44:55,271,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
266,21/10/2022,23:45:13,267,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
267,21/10/2022,23:45:31,275,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
268,21/10/2022,23:45:44,282,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
269,21/10/2022,23:46:2,271,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
270,21/10/2022,23:46:14,278,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
271,21/10/2022,23:46:32,269,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
272,21/10/2022,23:46:51,271,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
273,21/10/2022,23:47:3,259,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
274,21/10/2022,23:47:21,284,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
275,21/10/2022,23:47:33,259,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
276,21/10/2022,23:47:51,271,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
277,21/10/2022,23:48:4,279,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.1
278,21/10/2022,23:48:22,282,NAN,NAN,-147.93,132120.53,-1533.04,91.44,33.
279,21/10/2022,23:48:40,285,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
280,21/10/2022,23:48:52,259,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
281,21/10/2022,23:49:10,284,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
282,21/10/2022,23:49:23,271,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
283,21/10/2022,23:49:41,285,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
284,21/10/2022,23:49:59,265,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
285,21/10/2022,23:50:11,279,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
286,21/10/2022,23:50:30,281,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
287,21/10/2022,23:50:42,271,NAN,NAN,-147.93,132120.53,-1533.04,91.60,33.
